Region,Latin_Name,Species,Age,Sex,AIV,Province,Sampling_Site,Weather_Station_nearest,Day_sampling,Month_sampling,Year_sampling,Stratum_of_density_estimates,Population_Density,Pond_Density,Percent_MALL,Hunting_Zone,Percent_HY,Sampling_Latitude,Sampling_Longitude,Temperature
Eastern Canada,Anas rubripes,ABDU,HY,F,1,NB,Daley Creek (Mary's Point),8101746,15,8,2010,63,1.246741374,NA,6.317356621,NB,83.76068376,45.73232,-64.68075,17.66428571
Eastern Canada,Anas rubripes,ABDU,HY,F,0,NB,Daley Creek (Mary's Point),8101746,15,8,2010,63,1.246741374,NA,6.317356621,NB,83.76068376,45.73232,-64.68075,17.66428571
Eastern Canada,Anas rubripes,ABDU,AHY,M,0,NB,Daley Creek (Mary's Point),8101746,15,8,2010,63,1.246741374,NA,6.317356621,NB,83.76068376,45.73232,-64.68075,17.66428571
Eastern Canada,Anas rubripes,ABDU,HY,M,0,NB,Daley Creek (Mary's Point),8101746,15,8,2010,63,1.246741374,NA,6.317356621,NB,83.76068376,45.73232,-64.68075,17.66428571
Eastern Canada,Anas rubripes,ABDU,AHY,F,0,NB,Daley Creek (Mary's Point),8101746,15,8,2010,63,1.246741374,NA,6.317356621,NB,83.76068376,45.73232,-64.68075,17.66428571
Eastern Canada,Anas platyrhynchos,MALL,AHY,F,0,NB,Calhoun,8101746,15,8,2010,63,1.246741374,NA,6.317356621,NB,83.76068376,45.71915,-64.75136,17.66428571
Eastern Canada,Anas platyrhynchos,MALL,HY,M,0,NB,Calhoun,8101746,15,8,2010,63,1.246741374,NA,6.317356621,NB,83.76068376,45.71915,-64.75136,17.66428571
Eastern Canada,Anas discors,BWTE,HY,F,1,NB,Calhoun,8101746,15,8,2010,63,1.246741374,NA,6.317356621,NB,83.76068376,45.71915,-64.75136,17.66428571
Eastern Canada,Anas discors,BWTE,HY,M,0,NB,Calhoun,8101746,15,8,2010,63,1.246741374,NA,6.317356621,NB,83.76068376,45.71915,-64.75136,17.66428571
Eastern Canada,Anas discors,BWTE,HY,M,0,NB,Calhoun,8101746,15,8,2010,63,1.246741374,NA,6.317356621,NB,83.76068376,45.71915,-64.75136,17.66428571
Eastern Canada,Anas discors,BWTE,HY,M,0,NB,Calhoun,8101746,15,8,2010,63,1.246741374,NA,6.317356621,NB,83.76068376,45.71915,-64.75136,17.66428571
Eastern Canada,Anas discors,BWTE,HY,M,0,NB,Calhoun,8101746,15,8,2010,63,1.246741374,NA,6.317356621,NB,83.76068376,45.71915,-64.75136,17.66428571
Eastern Canada,Anas discors,BWTE,HY,F,0,NB,Calhoun,8101746,15,8,2010,63,1.246741374,NA,6.317356621,NB,83.76068376,45.71915,-64.75136,17.66428571
Eastern Canada,Anas discors,BWTE,HY,F,0,NB,Calhoun,8101746,15,8,2010,63,1.246741374,NA,6.317356621,NB,83.76068376,45.71915,-64.75136,17.66428571
Eastern Canada,Anas rubripes,ABDU,HY,M,0,NB,Calhoun,8101746,15,8,2010,63,1.246741374,NA,6.317356621,NB,83.76068376,45.71915,-64.75136,17.66428571
Eastern Canada,Anas rubripes,ABDU,HY,M,0,NB,Daley Creek (Mary's Point),8101746,16,8,2010,63,1.246741374,NA,6.317356621,NB,83.76068376,45.73232,-64.68075,17.47857143
Eastern Canada,Anas rubripes,ABDU,HY,F,0,NB,Daley Creek (Mary's Point),8101746,16,8,2010,63,1.246741374,NA,6.317356621,NB,83.76068376,45.73232,-64.68075,17.47857143
Eastern Canada,Anas rubripes,ABDU,HY,M,1,NB,Daley Creek (Mary's Point),8101746,16,8,2010,63,1.246741374,NA,6.317356621,NB,83.76068376,45.73232,-64.68075,17.47857143
Eastern Canada,Anas rubripes,ABDU,HY,M,1,NB,Daley Creek (Mary's Point),8101746,16,8,2010,63,1.246741374,NA,6.317356621,NB,83.76068376,45.73232,-64.68075,17.47857143
Eastern Canada,Anas rubripes,ABDU,HY,F,1,NB,Daley Creek (Mary's Point),8101746,16,8,2010,63,1.246741374,NA,6.317356621,NB,83.76068376,45.73232,-64.68075,17.47857143
Eastern Canada,Anas rubripes,ABDU,HY,M,1,NB,Daley Creek (Mary's Point),8101746,16,8,2010,63,1.246741374,NA,6.317356621,NB,83.76068376,45.73232,-64.68075,17.47857143
Eastern Canada,Anas rubripes,ABDU,HY,M,1,NB,Daley Creek (Mary's Point),8101746,16,8,2010,63,1.246741374,NA,6.317356621,NB,83.76068376,45.73232,-64.68075,17.47857143
Eastern Canada,Anas rubripes,ABDU,HY,M,1,NB,Daley Creek (Mary's Point),8101746,16,8,2010,63,1.246741374,NA,6.317356621,NB,83.76068376,45.73232,-64.68075,17.47857143
Eastern Canada,Anas rubripes,ABDU,HY,M,0,NB,Daley Creek (Mary's Point),8101746,16,8,2010,63,1.246741374,NA,6.317356621,NB,83.76068376,45.73232,-64.68075,17.47857143
Eastern Canada,Anas rubripes,ABDU,HY,M,0,NB,Daley Creek (Mary's Point),8101746,16,8,2010,63,1.246741374,NA,6.317356621,NB,83.76068376,45.73232,-64.68075,17.47857143
Eastern Canada,Anas rubripes,ABDU,HY,M,0,NB,Daley Creek (Mary's Point),8101746,16,8,2010,63,1.246741374,NA,6.317356621,NB,83.76068376,45.73232,-64.68075,17.47857143
Eastern Canada,Anas rubripes,ABDU,HY,M,0,NB,Daley Creek (Mary's Point),8101746,16,8,2010,63,1.246741374,NA,6.317356621,NB,83.76068376,45.73232,-64.68075,17.47857143
Eastern Canada,Anas rubripes,ABDU,HY,M,0,NB,Daley Creek (Mary's Point),8101746,16,8,2010,63,1.246741374,NA,6.317356621,NB,83.76068376,45.73232,-64.68075,17.47857143
Eastern Canada,Anas rubripes,ABDU,HY,M,0,NB,Daley Creek (Mary's Point),8101746,16,8,2010,63,1.246741374,NA,6.317356621,NB,83.76068376,45.73232,-64.68075,17.47857143
Eastern Canada,Anas rubripes,ABDU,HY,M,0,NB,Daley Creek (Mary's Point),8101746,16,8,2010,63,1.246741374,NA,6.317356621,NB,83.76068376,45.73232,-64.68075,17.47857143
Eastern Canada,Anas rubripes,ABDU,HY,M,0,NB,Daley Creek (Mary's Point),8101746,16,8,2010,63,1.246741374,NA,6.317356621,NB,83.76068376,45.73232,-64.68075,17.47857143
Eastern Canada,Anas rubripes,ABDU,HY,M,0,NB,Daley Creek (Mary's Point),8101746,16,8,2010,63,1.246741374,NA,6.317356621,NB,83.76068376,45.73232,-64.68075,17.47857143
Eastern Canada,Anas rubripes,ABDU,HY,M,0,NB,Daley Creek (Mary's Point),8101746,16,8,2010,63,1.246741374,NA,6.317356621,NB,83.76068376,45.73232,-64.68075,17.47857143
Eastern Canada,Anas rubripes,ABDU,HY,M,0,NB,Daley Creek (Mary's Point),8101746,16,8,2010,63,1.246741374,NA,6.317356621,NB,83.76068376,45.73232,-64.68075,17.47857143
Eastern Canada,Anas rubripes,ABDU,HY,F,0,NB,Daley Creek (Mary's Point),8101746,16,8,2010,63,1.246741374,NA,6.317356621,NB,83.76068376,45.73232,-64.68075,17.47857143
Eastern Canada,Anas rubripes,ABDU,HY,F,0,NB,Daley Creek (Mary's Point),8101746,16,8,2010,63,1.246741374,NA,6.317356621,NB,83.76068376,45.73232,-64.68075,17.47857143
Eastern Canada,Anas rubripes,ABDU,HY,F,0,NB,Daley Creek (Mary's Point),8101746,16,8,2010,63,1.246741374,NA,6.317356621,NB,83.76068376,45.73232,-64.68075,17.47857143
Eastern Canada,Anas rubripes,ABDU,HY,M,0,NB,Daley Creek (Mary's Point),8101746,16,8,2010,63,1.246741374,NA,6.317356621,NB,83.76068376,45.73232,-64.68075,17.47857143
Eastern Canada,Anas rubripes,ABDU,HY,M,0,NB,Daley Creek (Mary's Point),8101746,16,8,2010,63,1.246741374,NA,6.317356621,NB,83.76068376,45.73232,-64.68075,17.47857143
Eastern Canada,Anas discors,BWTE,HY,M,1,ON,Percy,6158875,22,8,2010,54,1.095677905,0,79.06983682,ON-2,85.08287293,44.233333,-77.733333,21.07857143
Eastern Canada,Anas discors,BWTE,AHY,M,1,ON,Percy,6158875,22,8,2010,54,1.095677905,0,79.06983682,ON-2,85.08287293,44.233333,-77.733333,21.07857143
Eastern Canada,Anas discors,BWTE,HY,F,0,ON,Percy,6158875,22,8,2010,54,1.095677905,0,79.06983682,ON-2,85.08287293,44.233333,-77.733333,21.07857143
Eastern Canada,Anas discors,BWTE,HY,F,0,ON,Percy,6158875,22,8,2010,54,1.095677905,0,79.06983682,ON-2,85.08287293,44.233333,-77.733333,21.07857143
Eastern Canada,Anas discors,BWTE,HY,F,0,ON,Percy,6158875,22,8,2010,54,1.095677905,0,79.06983682,ON-2,85.08287293,44.233333,-77.733333,21.07857143
Eastern Canada,Anas discors,BWTE,AHY,F,0,ON,Percy,6158875,22,8,2010,54,1.095677905,0,79.06983682,ON-2,85.08287293,44.233333,-77.733333,21.07857143
Eastern Canada,Anas discors,BWTE,AHY,F,0,ON,Percy,6158875,22,8,2010,54,1.095677905,0,79.06983682,ON-2,85.08287293,44.233333,-77.733333,21.07857143
Eastern Canada,Anas discors,BWTE,AHY,F,0,ON,Percy,6158875,22,8,2010,54,1.095677905,0,79.06983682,ON-2,85.08287293,44.233333,-77.733333,21.07857143
Eastern Canada,Anas discors,BWTE,HY,M,0,ON,Percy,6158875,22,8,2010,54,1.095677905,0,79.06983682,ON-2,85.08287293,44.233333,-77.733333,21.07857143
Eastern Canada,Anas discors,BWTE,HY,M,0,ON,Osler Marsh,6150790,23,8,2010,54,1.095677905,0,79.06983682,ON-2,85.08287293,44.116667,-78.933333,20.47142857
Eastern Canada,Anas discors,BWTE,AHY,F,0,ON,Osler Marsh,6150790,23,8,2010,54,1.095677905,0,79.06983682,ON-2,85.08287293,44.116667,-78.933333,20.47142857
Eastern Canada,Anas discors,BWTE,AHY,F,0,ON,Osler Marsh,6150790,23,8,2010,54,1.095677905,0,79.06983682,ON-2,85.08287293,44.116667,-78.933333,20.47142857
Eastern Canada,Anas discors,BWTE,AHY,F,0,ON,Osler Marsh,6150790,23,8,2010,54,1.095677905,0,79.06983682,ON-2,85.08287293,44.116667,-78.933333,20.47142857
Eastern Canada,Anas discors,BWTE,HY,F,0,ON,Bellows Bay,610FC98,24,8,2010,52,2.59343307,0,86.33717777,ON-2,85.08287293,45.783333,-76.9,19.55
Eastern Canada,Anas discors,BWTE,HY,M,0,NB,Two Rivers,8101746,25,8,2010,63,1.246741374,NA,6.317356621,NB,83.76068376,45.67587,-64.70654,17.55714286
Eastern Canada,Anas discors,BWTE,HY,M,0,NB,Two Rivers,8101746,25,8,2010,63,1.246741374,NA,6.317356621,NB,83.76068376,45.67587,-64.70654,17.55714286
Eastern Canada,Anas discors,BWTE,AHY,M,0,NB,Two Rivers,8101746,25,8,2010,63,1.246741374,NA,6.317356621,NB,83.76068376,45.67587,-64.70654,17.55714286
Eastern Canada,Anas discors,BWTE,HY,M,0,NB,Two Rivers,8101746,25,8,2010,63,1.246741374,NA,6.317356621,NB,83.76068376,45.67587,-64.70654,17.55714286
Eastern Canada,Anas discors,BWTE,AHY,F,0,NB,Two Rivers,8101746,25,8,2010,63,1.246741374,NA,6.317356621,NB,83.76068376,45.67587,-64.70654,17.55714286
Eastern Canada,Anas discors,BWTE,HY,F,0,NB,Two Rivers,8101746,25,8,2010,63,1.246741374,NA,6.317356621,NB,83.76068376,45.67587,-64.70654,17.55714286
Eastern Canada,Anas discors,BWTE,AHY,F,0,NB,Two Rivers,8101746,25,8,2010,63,1.246741374,NA,6.317356621,NB,83.76068376,45.67587,-64.70654,17.55714286
Eastern Canada,Anas rubripes,ABDU,HY,M,0,PEI,Allisary,8300562,25,8,2010,65,2.467256637,NA,5.18890483,PEI,67.08860759,46.34486,-62.86684,18.3
Eastern Canada,Anas discors,BWTE,HY,M,0,NB,Germantown,8101746,25,8,2010,63,1.246741374,NA,6.317356621,NB,83.76068376,45.70518,-64.76981,17.55714286
Eastern Canada,Anas discors,BWTE,HY,F,1,NB,Calhoun,8101746,25,8,2010,63,1.246741374,NA,6.317356621,NB,83.76068376,45.71915,-64.75136,17.55714286
Eastern Canada,Anas discors,BWTE,HY,M,0,NB,Calhoun,8101746,25,8,2010,63,1.246741374,NA,6.317356621,NB,83.76068376,45.71915,-64.75136,17.55714286
Eastern Canada,Anas discors,BWTE,AHY,M,0,NB,Calhoun,8101746,25,8,2010,63,1.246741374,NA,6.317356621,NB,83.76068376,45.71915,-64.75136,17.55714286
Eastern Canada,Anas discors,BWTE,HY,M,0,NB,Calhoun,8101746,25,8,2010,63,1.246741374,NA,6.317356621,NB,83.76068376,45.71915,-64.75136,17.55714286
Eastern Canada,Anas rubripes,ABDU,HY,M,0,PEI,Allisary,8300562,25,8,2010,65,2.467256637,NA,5.18890483,PEI,67.08860759,46.36889,-62.85306,18.3
Eastern Canada,Anas rubripes,ABDU,HY,F,0,PEI,Allisary,8300562,25,8,2010,65,2.467256637,NA,5.18890483,PEI,67.08860759,46.36889,-62.85306,18.3
Eastern Canada,Anas rubripes,ABDU,HY,F,0,PEI,Allisary,8300562,25,8,2010,65,2.467256637,NA,5.18890483,PEI,67.08860759,46.36889,-62.85306,18.3
Eastern Canada,Anas rubripes,ABDU,HY,F,0,PEI,Allisary,8300562,25,8,2010,65,2.467256637,NA,5.18890483,PEI,67.08860759,46.36889,-62.85306,18.3
Eastern Canada,Anas rubripes,ABDU,AHY,F,0,PEI,Allisary,8300562,25,8,2010,65,2.467256637,NA,5.18890483,PEI,67.08860759,46.36889,-62.85306,18.3
Eastern Canada,Anas discors,BWTE,HY,F,0,ON,Hilliardton Marsh,6072224,26,8,2010,51,1.303021177,NA,61.76326592,ON-3,93.14079422,47.75,-79.7,17.35384615
Eastern Canada,Anas discors,BWTE,AHY,F,1,ON,Hilliardton Marsh,6072224,26,8,2010,51,1.303021177,NA,61.76326592,ON-3,93.14079422,47.75,-79.7,17.35384615
Eastern Canada,Anas discors,BWTE,HY,M,0,ON,Hilliardton Marsh,6072224,26,8,2010,51,1.303021177,NA,61.76326592,ON-3,93.14079422,47.75,-79.7,17.35384615
Eastern Canada,Anas discors,BWTE,HY,F,0,ON,Hilliardton Marsh,6072224,26,8,2010,51,1.303021177,NA,61.76326592,ON-3,93.14079422,47.75,-79.7,17.35384615
Eastern Canada,Anas discors,BWTE,HY,F,1,ON,Ghost,6074211,29,8,2010,68,1.038545046,NA,17.67355591,ON-3,93.14079422,48.6,-79.916667,16.61428571
Eastern Canada,Anas discors,BWTE,HY,F,1,ON,Ghost,6074211,29,8,2010,68,1.038545046,NA,17.67355591,ON-3,93.14079422,48.6,-79.916667,16.61428571
Eastern Canada,Anas discors,BWTE,HY,F,1,ON,Ghost,6074211,29,8,2010,68,1.038545046,NA,17.67355591,ON-3,93.14079422,48.6,-79.916667,16.61428571
Eastern Canada,Anas discors,BWTE,HY,M,1,ON,Ghost,6074211,29,8,2010,68,1.038545046,NA,17.67355591,ON-3,93.14079422,48.6,-79.916667,16.61428571
Eastern Canada,Anas discors,BWTE,HY,M,1,ON,Ghost,6074211,29,8,2010,68,1.038545046,NA,17.67355591,ON-3,93.14079422,48.6,-79.916667,16.61428571
Eastern Canada,Anas discors,BWTE,AHY,M,1,ON,Ghost,6074211,29,8,2010,68,1.038545046,NA,17.67355591,ON-3,93.14079422,48.6,-79.916667,16.61428571
Eastern Canada,Anas discors,BWTE,HY,F,1,ON,Ghost,6074211,29,8,2010,68,1.038545046,NA,17.67355591,ON-3,93.14079422,48.6,-79.916667,16.61428571
Eastern Canada,Anas discors,BWTE,HY,F,0,ON,Whitefish River,6074211,30,8,2010,51,1.303021177,NA,61.76326592,ON-3,93.14079422,48.333333,-80.983333,17.17142857
Eastern Canada,Anas discors,BWTE,HY,F,1,ON,Whitefish River,6074211,30,8,2010,51,1.303021177,NA,61.76326592,ON-3,93.14079422,48.333333,-80.983333,17.17142857
Eastern Canada,Anas discors,BWTE,HY,F,0,ON,Whitefish River,6074211,30,8,2010,51,1.303021177,NA,61.76326592,ON-3,93.14079422,48.333333,-80.983333,17.17142857
Eastern Canada,Anas discors,BWTE,HY,F,0,ON,Whitefish River,6074211,30,8,2010,51,1.303021177,NA,61.76326592,ON-3,93.14079422,48.333333,-80.983333,17.17142857
Eastern Canada,Anas discors,BWTE,HY,F,0,ON,Whitefish River,6074211,30,8,2010,51,1.303021177,NA,61.76326592,ON-3,93.14079422,48.333333,-80.983333,17.17142857
Eastern Canada,Anas discors,BWTE,HY,M,0,ON,Whitefish River,6074211,30,8,2010,51,1.303021177,NA,61.76326592,ON-3,93.14079422,48.333333,-80.983333,17.17142857
Eastern Canada,Anas discors,BWTE,HY,M,0,ON,Whitefish River,6074211,30,8,2010,51,1.303021177,NA,61.76326592,ON-3,93.14079422,48.333333,-80.983333,17.17142857
Eastern Canada,Anas discors,BWTE,HY,M,0,ON,Whitefish River,6074211,30,8,2010,51,1.303021177,NA,61.76326592,ON-3,93.14079422,48.333333,-80.983333,17.17142857
Eastern Canada,Anas discors,BWTE,HY,M,0,ON,Dundonald,6074211,31,8,2010,51,1.303021177,NA,61.76326592,ON-3,93.14079422,48.683333,-80.866667,17.85
Eastern Canada,Anas discors,BWTE,HY,F,0,ON,Dundonald,6074211,31,8,2010,51,1.303021177,NA,61.76326592,ON-3,93.14079422,48.683333,-80.866667,17.85
Eastern Canada,Anas discors,BWTE,HY,F,0,ON,Dundonald,6074211,31,8,2010,51,1.303021177,NA,61.76326592,ON-3,93.14079422,48.683333,-80.866667,17.85
Eastern Canada,Anas discors,BWTE,HY,F,0,PEI,Cass's,830P001,1,9,2010,65,2.467256637,NA,5.18890483,PEI,67.08860759,46.39187,-63.22985,19.17857143
Eastern Canada,Anas discors,BWTE,HY,F,0,PEI,Cass's,830P001,1,9,2010,65,2.467256637,NA,5.18890483,PEI,67.08860759,46.39187,-63.22985,19.17857143
Eastern Canada,Anas discors,BWTE,HY,M,1,PEI,Cass's,830P001,1,9,2010,65,2.467256637,NA,5.18890483,PEI,67.08860759,46.38903,-63.12896,19.17857143
Eastern Canada,Anas discors,BWTE,HY,F,0,PEI,Cass's,830P001,1,9,2010,65,2.467256637,NA,5.18890483,PEI,67.08860759,46.38903,-63.12896,19.17857143
Eastern Canada,Anas discors,BWTE,AHY,F,0,PEI,Cass's,830P001,1,9,2010,65,2.467256637,NA,5.18890483,PEI,67.08860759,46.38903,-63.12896,19.17857143
Eastern Canada,Anas discors,BWTE,HY,F,0,PEI,Cass's,830P001,1,9,2010,65,2.467256637,NA,5.18890483,PEI,67.08860759,46.38903,-63.12896,19.17857143
Eastern Canada,Anas discors,BWTE,HY,M,0,PEI,Cass's,830P001,1,9,2010,65,2.467256637,NA,5.18890483,PEI,67.08860759,46.38903,-63.12896,19.17857143
Eastern Canada,Anas discors,BWTE,HY,F,0,PEI,Cass's,830P001,1,9,2010,65,2.467256637,NA,5.18890483,PEI,67.08860759,46.38903,-63.12896,19.17857143
Eastern Canada,Anas discors,BWTE,HY,F,0,PEI,Cass's,830P001,1,9,2010,65,2.467256637,NA,5.18890483,PEI,67.08860759,46.38903,-63.12896,19.17857143
Eastern Canada,Anas discors,BWTE,HY,M,0,PEI,Cass's,830P001,1,9,2010,65,2.467256637,NA,5.18890483,PEI,67.08860759,46.38903,-63.12896,19.17857143
Eastern Canada,Anas discors,BWTE,HY,F,0,PEI,Allisary,8300562,2,9,2010,65,2.467256637,NA,5.18890483,PEI,67.08860759,46.34486,-62.86684,18.97142857
Eastern Canada,Anas discors,BWTE,AHY,F,0,PEI,Allisary,8300562,2,9,2010,65,2.467256637,NA,5.18890483,PEI,67.08860759,46.34486,-62.86684,18.97142857
Eastern Canada,Anas discors,BWTE,HY,M,0,PEI,Allisary,8300562,2,9,2010,65,2.467256637,NA,5.18890483,PEI,67.08860759,46.34486,-62.86684,18.97142857
Eastern Canada,Anas discors,BWTE,HY,M,0,PEI,Allisary,8300562,2,9,2010,65,2.467256637,NA,5.18890483,PEI,67.08860759,46.34486,-62.86684,18.97142857
Eastern Canada,Anas discors,BWTE,HY,M,0,PEI,Allisary,8300562,2,9,2010,65,2.467256637,NA,5.18890483,PEI,67.08860759,46.34486,-62.86684,18.97142857
Eastern Canada,Anas discors,BWTE,HY,M,0,PEI,Allisary,8300562,2,9,2010,65,2.467256637,NA,5.18890483,PEI,67.08860759,46.34486,-62.86684,18.97142857
Eastern Canada,Anas discors,BWTE,HY,M,0,PEI,Allisary,8300562,2,9,2010,65,2.467256637,NA,5.18890483,PEI,67.08860759,46.34486,-62.86684,18.97142857
Eastern Canada,Anas discors,BWTE,HY,F,0,PEI,Allisary,8300562,2,9,2010,65,2.467256637,NA,5.18890483,PEI,67.08860759,46.34486,-62.86684,18.97142857
Eastern Canada,Anas discors,BWTE,AHY,M,0,PEI,Allisary,8300562,2,9,2010,65,2.467256637,NA,5.18890483,PEI,67.08860759,46.34486,-62.86684,18.97142857
Eastern Canada,Anas carolinensis,AGWT,AHY,M,1,PEI,Allisary,8300562,2,9,2010,65,2.467256637,NA,5.18890483,PEI,67.08860759,46.34486,-62.86684,18.97142857
Eastern Canada,Anas carolinensis,AGWT,AHY,M,1,PEI,Allisary,8300562,2,9,2010,65,2.467256637,NA,5.18890483,PEI,67.08860759,46.34486,-62.86684,18.97142857
Eastern Canada,Anas carolinensis,AGWT,HY,F,1,PEI,Allisary,8300562,2,9,2010,65,2.467256637,NA,5.18890483,PEI,67.08860759,46.34486,-62.86684,18.97142857
Eastern Canada,Anas carolinensis,AGWT,AHY,F,0,PEI,Allisary,8300562,2,9,2010,65,2.467256637,NA,5.18890483,PEI,67.08860759,46.34486,-62.86684,18.97142857
Eastern Canada,Anas discors,BWTE,AHY,F,0,PEI,Marshfield,8300300,2,9,2010,65,2.467256637,NA,5.18890483,PEI,67.08860759,46.28846,-63.07914,19.53571429
Eastern Canada,Anas discors,BWTE,HY,F,0,PEI,Marshfield,8300300,2,9,2010,65,2.467256637,NA,5.18890483,PEI,67.08860759,46.28846,-63.07914,19.53571429
Eastern Canada,Anas discors,BWTE,HY,F,0,PEI,Marshfield,8300300,2,9,2010,65,2.467256637,NA,5.18890483,PEI,67.08860759,46.28846,-63.07914,19.53571429
Eastern Canada,Anas discors,BWTE,HY,F,0,PEI,Marshfield,8300300,2,9,2010,65,2.467256637,NA,5.18890483,PEI,67.08860759,46.28846,-63.07914,19.53571429
Eastern Canada,Anas discors,BWTE,AHY,F,0,PEI,Cass's,830P001,2,9,2010,65,2.467256637,NA,5.18890483,PEI,67.08860759,46.39187,-63.22985,19.49285714
Eastern Canada,Anas discors,BWTE,AHY,F,0,PEI,Cass's,830P001,2,9,2010,65,2.467256637,NA,5.18890483,PEI,67.08860759,46.38903,-63.12896,19.49285714
Eastern Canada,Anas discors,BWTE,HY,M,0,PEI,Cass's,830P001,2,9,2010,65,2.467256637,NA,5.18890483,PEI,67.08860759,46.38903,-63.12896,19.49285714
Eastern Canada,Anas discors,BWTE,HY,F,0,PEI,Cass's,830P001,2,9,2010,65,2.467256637,NA,5.18890483,PEI,67.08860759,46.38903,-63.12896,19.49285714
Eastern Canada,Anas discors,BWTE,HY,M,0,PEI,Cass's,830P001,2,9,2010,65,2.467256637,NA,5.18890483,PEI,67.08860759,46.38903,-63.12896,19.49285714
Eastern Canada,Anas discors,BWTE,AHY,F,0,PEI,Cass's,830P001,2,9,2010,65,2.467256637,NA,5.18890483,PEI,67.08860759,46.38903,-63.12896,19.49285714
Eastern Canada,Anas discors,BWTE,HY,M,0,PEI,Cass's,830P001,2,9,2010,65,2.467256637,NA,5.18890483,PEI,67.08860759,46.38903,-63.12896,19.49285714
Eastern Canada,Anas discors,BWTE,AHY,M,0,PEI,Cass's,830P001,2,9,2010,65,2.467256637,NA,5.18890483,PEI,67.08860759,46.38903,-63.12896,19.49285714
Eastern Canada,Anas discors,BWTE,AHY,F,0,PEI,Cass's,830P001,2,9,2010,65,2.467256637,NA,5.18890483,PEI,67.08860759,46.38903,-63.12896,19.49285714
Eastern Canada,Anas discors,BWTE,AHY,F,0,PEI,Cass's,830P001,2,9,2010,65,2.467256637,NA,5.18890483,PEI,67.08860759,46.38903,-63.12896,19.49285714
Eastern Canada,Anas discors,BWTE,HY,F,0,PEI,Cass's,830P001,2,9,2010,65,2.467256637,NA,5.18890483,PEI,67.08860759,46.38903,-63.12896,19.49285714
Eastern Canada,Anas discors,BWTE,HY,M,0,PEI,Cass's,830P001,2,9,2010,65,2.467256637,NA,5.18890483,PEI,67.08860759,46.38903,-63.12896,19.49285714
Eastern Canada,Anas discors,BWTE,HY,F,0,PEI,Cass's,830P001,2,9,2010,65,2.467256637,NA,5.18890483,PEI,67.08860759,46.38903,-63.12896,19.49285714
Eastern Canada,Anas discors,BWTE,AHY,F,0,PEI,Cass's,830P001,2,9,2010,65,2.467256637,NA,5.18890483,PEI,67.08860759,46.38903,-63.12896,19.49285714
Eastern Canada,Anas discors,BWTE,AHY,F,0,PEI,Cass's,830P001,2,9,2010,65,2.467256637,NA,5.18890483,PEI,67.08860759,46.38903,-63.12896,19.49285714
Eastern Canada,Anas discors,BWTE,AHY,F,0,PEI,Cass's,830P001,2,9,2010,65,2.467256637,NA,5.18890483,PEI,67.08860759,46.38903,-63.12896,19.49285714
Eastern Canada,Anas discors,BWTE,HY,M,0,PEI,Cass's,830P001,2,9,2010,65,2.467256637,NA,5.18890483,PEI,67.08860759,46.38903,-63.12896,19.49285714
Eastern Canada,Anas discors,BWTE,HY,M,0,PEI,Cass's,830P001,2,9,2010,65,2.467256637,NA,5.18890483,PEI,67.08860759,46.38903,-63.12896,19.49285714
Eastern Canada,Anas discors,BWTE,HY,F,0,PEI,Cass's,830P001,2,9,2010,65,2.467256637,NA,5.18890483,PEI,67.08860759,46.38903,-63.12896,19.49285714
Eastern Canada,Anas discors,BWTE,HY,M,0,PEI,Cass's,830P001,2,9,2010,65,2.467256637,NA,5.18890483,PEI,67.08860759,46.38903,-63.12896,19.49285714
Eastern Canada,Anas discors,BWTE,HY,M,1,PEI,Marshfield,8300300,3,9,2010,65,2.467256637,NA,5.18890483,PEI,67.08860759,46.28846,-63.07914,19.82857143
Eastern Canada,Anas discors,BWTE,HY,F,0,PEI,Marshfield,8300300,3,9,2010,65,2.467256637,NA,5.18890483,PEI,67.08860759,46.28846,-63.07914,19.82857143
Eastern Canada,Anas discors,BWTE,AHY,F,0,PEI,Marshfield,8300300,3,9,2010,65,2.467256637,NA,5.18890483,PEI,67.08860759,46.28846,-63.07914,19.82857143
Eastern Canada,Anas discors,BWTE,HY,F,0,PEI,Marshfield,8300300,3,9,2010,65,2.467256637,NA,5.18890483,PEI,67.08860759,46.28846,-63.07914,19.82857143
Eastern Canada,Anas discors,BWTE,HY,F,0,PEI,Marshfield,8300300,3,9,2010,65,2.467256637,NA,5.18890483,PEI,67.08860759,46.28846,-63.07914,19.82857143
Eastern Canada,Anas discors,BWTE,HY,F,0,PEI,Marshfield,8300300,3,9,2010,65,2.467256637,NA,5.18890483,PEI,67.08860759,46.28846,-63.07914,19.82857143
